transaction_id,date,store_id,sku_id,quantity_sold,selling_price,payment_mode,brand,liquor_type,size_ml,cost_price,mrp_x,mrp_y,excise_tax_pct,vat_pct,gross_revenue,cogs,excise_tax,vat_tax,total_tax,net_profit
642,2024-02-28,5,1016,10,1656.0,Cash,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,16560.0,14750.0,496.8,165.6,6624.0,-4814.0
643,2024-03-09,7,1013,1,2403.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,2403.0,1015.0,720.9,360.45,1081.35,306.6500000000001
644,2024-01-13,8,1020,4,846.0,Card,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,3384.0,2148.0,253.8,84.6,1353.6,-117.59999999999991
645,2024-02-16,10,1018,7,1435.0,Card,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,10045.0,3465.0,430.5,215.25,4520.25,2059.75
646,2024-03-01,1,1011,11,2383.0,UPI,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,26213.0,13145.0,595.75,238.3,9174.55,3893.4500000000007
647,2024-01-31,7,1009,9,2340.0,UPI,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,21060.0,3249.0,702.0,351.0,9477.0,8334.0
648,2024-03-20,5,1016,5,738.0,Cash,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,3690.0,7375.0,221.4,73.8,1476.0,-5161.0
649,2024-01-22,10,1002,2,2052.0,UPI,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,4104.0,2450.0,615.6,307.8,1846.8000000000002,-192.80000000000018
650,2024-03-26,1,1002,7,1915.0,Cash,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,13405.0,8575.0,574.5,287.25,6032.25,-1202.25
651,2024-02-12,3,1012,10,2149.0,Card,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,21490.0,4690.0,429.8,322.35,7521.500000000001,9278.5
652,2024-03-07,7,1008,1,1900.0,UPI,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,1900.0,929.0,380.0,228.0,608.0,363.0
653,2024-02-23,10,1009,7,1963.0,Card,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,13741.0,2527.0,588.9,294.45,6183.449999999999,5030.550000000001
654,2024-01-10,1,1012,6,606.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,3636.0,2814.0,121.2,90.9,1272.6000000000001,-450.60000000000014
655,2024-02-11,7,1009,7,918.0,Cash,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,6426.0,2527.0,275.4,137.7,2891.7,1007.3000000000002
656,2024-03-04,5,1010,10,1432.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,14320.0,4010.0,429.6,214.8,6444.000000000001,3865.999999999999
657,2024-01-21,1,1002,3,1695.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,5085.0,3675.0,508.5,254.25,2288.25,-878.25
658,2024-03-20,1,1016,3,1679.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,5037.0,4425.0,503.7,167.9,2014.8000000000002,-1402.8000000000002
659,2024-03-16,1,1020,7,1999.0,Card,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,13993.0,3759.0,599.7,199.9,5597.2,4636.8
660,2024-03-06,9,1007,2,2415.0,Cash,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,4830.0,1202.0,603.75,362.25,1932.0,1696.0
661,2024-02-10,3,1002,1,480.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,480.0,1225.0,144.0,72.0,216.0,-961.0
662,2024-01-24,5,1001,9,1787.0,Card,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,16083.0,11736.0,446.75,214.44,5950.710000000001,-1603.710000000001
663,2024-02-04,10,1019,9,1213.0,UPI,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,10917.0,8271.0,242.6,181.95,3820.95,-1174.9499999999998
664,2024-02-25,9,1004,7,1857.0,Card,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,12999.0,5355.0,371.4,185.7,3899.6999999999994,3744.3000000000006
665,2024-01-30,6,1002,7,2413.0,UPI,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,16891.0,8575.0,723.9,361.95,7600.949999999999,715.0500000000011
666,2024-02-26,9,1014,3,1344.0,UPI,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,4032.0,4482.0,336.0,161.28,1491.84,-1941.84
667,2024-02-16,8,1002,10,1935.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,19350.0,12250.0,580.5,290.25,8707.5,-1607.5
668,2024-02-04,8,1015,2,1938.0,Cash,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,3876.0,1310.0,581.4,232.56,1627.92,938.0799999999999
669,2024-01-19,1,1012,11,1882.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,20702.0,5159.0,376.4,282.3,7245.700000000001,8297.3
670,2024-01-08,9,1005,7,2386.0,Card,Absolut,Gin,750,1329.0,679,679,30.0,12.0,16702.0,9303.0,715.8,286.32,7014.839999999999,384.16000000000076
671,2024-01-26,6,1020,9,1608.0,UPI,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,14472.0,4833.0,482.4,160.8,5788.8,3850.2
672,2024-03-11,9,1007,1,1121.0,Cash,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,1121.0,601.0,280.25,168.15,448.4,71.60000000000002
673,2024-01-30,3,1010,4,901.0,Cash,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,3604.0,1604.0,270.3,135.15,1621.8000000000002,378.1999999999998
674,2024-01-07,3,1014,6,1920.0,UPI,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,11520.0,8964.0,480.0,230.4,4262.4,-1706.3999999999996
675,2024-03-07,6,1014,7,1084.0,Cash,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,7588.0,10458.0,271.0,130.08,2807.5600000000004,-5677.56
676,2024-03-05,9,1005,10,1511.0,Card,Absolut,Gin,750,1329.0,679,679,30.0,12.0,15110.0,13290.0,453.3,181.32,6346.2,-4526.2
677,2024-02-05,7,1018,7,970.0,Card,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,6790.0,3465.0,291.0,145.5,3055.5,269.5
678,2024-01-25,3,1014,10,1566.0,UPI,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,15660.0,14940.0,391.5,187.92,5794.2,-5074.2
679,2024-02-06,3,1002,2,1396.0,Cash,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,2792.0,2450.0,418.8,209.4,1256.4,-914.4000000000001
680,2024-01-01,2,1012,4,2297.0,Card,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,9188.0,1876.0,459.4,344.55,3215.8,4096.2
681,2024-01-15,9,1006,5,400.0,Card,Bacardi,Gin,375,902.0,792,792,20.0,15.0,2000.0,4510.0,80.0,60.0,700.0,-3210.0
682,2024-02-06,3,1004,1,2079.0,Card,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,2079.0,765.0,415.8,207.9,623.7,690.3
683,2024-01-13,5,1013,1,475.0,UPI,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,475.0,1015.0,142.5,71.25,213.75,-753.75
684,2024-01-08,9,1004,10,537.0,UPI,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,5370.0,7650.0,107.4,53.7,1611.0000000000002,-3891.0
685,2024-01-05,8,1014,3,1422.0,Card,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,4266.0,4482.0,355.5,170.64,1578.42,-1794.42
686,2024-02-29,2,1016,10,2277.0,Card,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,22770.0,14750.0,683.1,227.7,9108.0,-1088.0
687,2024-03-13,3,1004,3,2303.0,Cash,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,6909.0,2295.0,460.6,230.3,2072.7000000000003,2541.2999999999997
688,2024-01-01,2,1001,8,1837.0,Cash,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,14696.0,10432.0,459.25,220.44,5437.52,-1173.5200000000004
689,2024-02-05,8,1013,9,1054.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,9486.0,9135.0,316.2,158.1,4268.7,-3917.7
690,2024-02-04,6,1004,11,1446.0,UPI,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,15906.0,8415.0,289.2,144.6,4771.799999999999,2719.2000000000007
691,2024-03-06,6,1020,1,1711.0,Card,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,1711.0,537.0,513.3,171.1,684.4,489.6
692,2024-03-03,9,1018,11,439.0,UPI,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,4829.0,5445.0,131.7,65.85,2173.0499999999997,-2789.0499999999997
693,2024-01-23,8,1006,2,840.0,Card,Bacardi,Gin,375,902.0,792,792,20.0,15.0,1680.0,1804.0,168.0,126.0,588.0,-712.0
694,2024-01-09,4,1003,10,1714.0,Cash,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,17140.0,12210.0,428.5,171.4,5999.0,-1069.0
695,2024-02-03,4,1013,2,569.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,1138.0,2030.0,170.7,85.35,512.0999999999999,-1404.1
696,2024-02-15,9,1016,4,1335.0,Cash,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,5340.0,5900.0,400.5,133.5,2136.0,-2696.0
697,2024-03-18,1,1005,2,2190.0,Cash,Absolut,Gin,750,1329.0,679,679,30.0,12.0,4380.0,2658.0,657.0,262.8,1839.6,-117.59999999999991
698,2024-01-04,2,1004,7,805.0,Card,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,5635.0,5355.0,161.0,80.5,1690.5,-1410.5
699,2024-01-30,2,1008,9,1429.0,Cash,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,12861.0,8361.0,285.8,171.48,4115.5199999999995,384.4800000000005
700,2024-03-15,6,1019,7,2379.0,Card,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,16653.0,6433.0,475.8,356.85,5828.550000000001,4391.449999999999
701,2024-03-12,4,1014,6,2172.0,Card,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,13032.0,8964.0,543.0,260.64,4821.84,-753.8400000000001
702,2024-01-03,10,1007,10,1392.0,UPI,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,13920.0,6010.0,348.0,208.8,5568.0,2342.0
703,2024-01-14,3,1014,1,1112.0,Cash,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,1112.0,1494.0,278.0,133.44,411.44,-793.44
704,2024-02-29,3,1006,11,661.0,Cash,Bacardi,Gin,375,902.0,792,792,20.0,15.0,7271.0,9922.0,132.2,99.15,2544.85,-5195.85
705,2024-03-17,3,1012,10,1756.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,17560.0,4690.0,351.2,263.4,6145.999999999999,6724.000000000001
706,2024-02-14,6,1016,9,1228.0,Card,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,11052.0,13275.0,368.4,122.8,4420.8,-6643.8
707,2024-02-03,8,1017,5,399.0,Cash,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,1995.0,6080.0,79.8,59.85,698.25,-4783.25
708,2024-02-14,7,1013,11,1981.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,21791.0,11165.0,594.3,297.15,9805.949999999999,820.0500000000011
709,2024-03-01,4,1014,5,2356.0,UPI,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,11780.0,7470.0,589.0,282.72,4358.6,-48.600000000000364
710,2024-03-23,4,1007,6,1352.0,Card,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,8112.0,3606.0,338.0,202.8,3244.7999999999997,1261.2000000000003
711,2024-01-16,10,1014,9,1220.0,Cash,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,10980.0,13446.0,305.0,146.4,4062.6,-6528.6
712,2024-03-06,2,1015,8,931.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,7448.0,5240.0,279.3,111.72,3128.16,-920.1599999999999
713,2024-02-09,1,1012,8,981.0,Card,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,7848.0,3752.0,196.2,147.15,2746.8,1349.1999999999998
714,2024-01-17,9,1017,8,2429.0,Cash,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,19432.0,9728.0,485.8,364.35,6801.200000000001,2902.7999999999993
715,2024-02-03,2,1009,1,1053.0,Cash,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,1053.0,361.0,315.9,157.95,473.84999999999997,218.15000000000003
716,2024-01-16,8,1015,1,1764.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,1764.0,655.0,529.2,211.68,740.8800000000001,368.1199999999999
717,2024-02-29,9,1012,8,1019.0,Card,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,8152.0,3752.0,203.8,152.85,2853.2,1546.8000000000002
718,2024-03-06,4,1002,5,374.0,UPI,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,1870.0,6125.0,112.2,56.1,841.5,-5096.5
719,2024-03-06,8,1005,9,1593.0,Cash,Absolut,Gin,750,1329.0,679,679,30.0,12.0,14337.0,11961.0,477.9,191.16,6021.539999999999,-3645.539999999999
720,2024-03-30,9,1013,2,2222.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,4444.0,2030.0,666.6,333.3,1999.8000000000002,414.1999999999998
721,2024-01-13,10,1020,9,361.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,3249.0,4833.0,108.3,36.1,1299.6000000000001,-2883.6000000000004
722,2024-02-25,10,1008,8,1173.0,UPI,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,9384.0,7432.0,234.6,140.76,3002.88,-1050.88
723,2024-01-31,5,1014,9,619.0,Card,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,5571.0,13446.0,154.75,74.28,2061.27,-9936.27
724,2024-02-03,7,1015,4,2449.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,9796.0,2620.0,734.7,293.88,4114.32,3061.6800000000003
725,2024-02-08,10,1011,1,1752.0,Card,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,1752.0,1195.0,438.0,175.2,613.2,-56.200000000000045
726,2024-03-07,4,1001,1,1173.0,Cash,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,1173.0,1304.0,293.25,140.76,434.01,-565.01
727,2024-01-08,1,1003,5,2045.0,UPI,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,10225.0,6105.0,511.25,204.5,3578.75,541.25
728,2024-03-27,3,1017,2,1855.0,Cash,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,3710.0,2432.0,371.0,278.25,1298.5,-20.5
729,2024-03-18,5,1019,8,411.0,Card,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,3288.0,7352.0,82.2,61.65,1150.8,-5214.8
730,2024-02-24,3,1014,10,760.0,UPI,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,7600.0,14940.0,190.0,91.2,2812.0,-10152.0
731,2024-01-27,7,1008,11,1186.0,Card,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,13046.0,10219.0,237.2,142.32,4174.719999999999,-1347.7199999999993
732,2024-02-22,9,1013,5,1415.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,7075.0,5075.0,424.5,212.25,3183.75,-1183.75
733,2024-02-08,6,1020,5,1375.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,6875.0,2685.0,412.5,137.5,2750.0,1440.0
734,2024-03-05,10,1003,2,819.0,Card,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,1638.0,2442.0,204.75,81.9,573.3,-1377.3
735,2024-01-17,1,1005,7,1111.0,UPI,Absolut,Gin,750,1329.0,679,679,30.0,12.0,7777.0,9303.0,333.3,133.32,3266.34,-4792.34
736,2024-01-30,7,1009,8,2224.0,Card,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,17792.0,2888.0,667.2,333.6,8006.400000000001,6897.599999999999
737,2024-02-22,3,1006,10,1904.0,Card,Bacardi,Gin,375,902.0,792,792,20.0,15.0,19040.0,9020.0,380.8,285.6,6664.000000000001,3355.999999999999
738,2024-01-13,5,1002,1,1226.0,Cash,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,1226.0,1225.0,367.8,183.9,551.7,-550.7
739,2024-01-21,10,1013,2,856.0,UPI,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,1712.0,2030.0,256.8,128.4,770.4000000000001,-1088.4
740,2024-01-19,4,1005,10,1355.0,Cash,Absolut,Gin,750,1329.0,679,679,30.0,12.0,13550.0,13290.0,406.5,162.6,5691.0,-5431.0
741,2024-02-22,10,1008,4,878.0,Card,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,3512.0,3716.0,175.6,105.36,1123.84,-1327.84
742,2024-01-19,5,1001,5,841.0,Cash,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,4205.0,6520.0,210.25,100.92,1555.8500000000001,-3870.8500000000004
743,2024-02-26,5,1020,2,2461.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,4922.0,1074.0,738.3,246.1,1968.8,1879.2
744,2024-01-25,6,1012,1,1352.0,Cash,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,1352.0,469.0,270.4,202.8,473.2,409.8
745,2024-03-26,10,1011,9,773.0,Cash,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,6957.0,10755.0,193.25,77.3,2434.9500000000003,-6232.950000000001
746,2024-01-31,10,1007,1,1204.0,Card,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,1204.0,601.0,301.0,180.6,481.6,121.39999999999998
747,2024-03-21,6,1015,4,2245.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,8980.0,2620.0,673.5,269.4,3771.6,2588.4
748,2024-02-24,8,1011,2,685.0,UPI,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,1370.0,2390.0,171.25,68.5,479.5,-1499.5
749,2024-01-23,8,1016,11,361.0,Cash,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,3971.0,16225.0,108.3,36.1,1588.4,-13842.4
750,2024-02-01,9,1003,4,814.0,Cash,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,3256.0,4884.0,203.5,81.4,1139.6,-2767.6
751,2024-03-02,8,1020,8,729.0,UPI,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,5832.0,4296.0,218.7,72.9,2332.8,-796.8000000000002
752,2024-03-14,2,1014,8,879.0,Cash,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,7032.0,11952.0,219.75,105.48,2601.84,-7521.84
753,2024-01-10,10,1003,11,1860.0,UPI,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,20460.0,13431.0,465.0,186.0,7161.0,-132.0
754,2024-03-12,1,1001,9,1464.0,Card,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,13176.0,11736.0,366.0,175.68,4875.120000000001,-3435.120000000001
755,2024-02-23,10,1015,11,1623.0,UPI,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,17853.0,7205.0,486.9,194.76,7498.259999999999,3149.7400000000007
756,2024-02-21,2,1001,5,770.0,Cash,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,3850.0,6520.0,192.5,92.4,1424.5,-4094.5
757,2024-01-20,2,1017,7,1716.0,UPI,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,12012.0,8512.0,343.2,257.4,4204.199999999999,-704.1999999999989
758,2024-02-01,3,1002,3,1965.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,5895.0,3675.0,589.5,294.75,2652.75,-432.75
759,2024-01-14,10,1020,10,1768.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,17680.0,5370.0,530.4,176.8,7072.0,5238.0
760,2024-02-19,7,1006,4,1108.0,Card,Bacardi,Gin,375,902.0,792,792,20.0,15.0,4432.0,3608.0,221.6,166.2,1551.1999999999998,-727.1999999999998
761,2024-01-28,2,1008,10,471.0,Card,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,4710.0,9290.0,94.2,56.52,1507.2,-6087.2
762,2024-02-22,1,1016,9,330.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,2970.0,13275.0,99.0,33.0,1188.0,-11493.0
763,2024-01-24,6,1019,10,346.0,Card,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,3460.0,9190.0,69.2,51.9,1211.0,-6941.0
764,2024-03-19,9,1001,10,429.0,Cash,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,4290.0,13040.0,107.25,51.48,1587.3,-10337.3
765,2024-01-22,3,1003,1,1277.0,Card,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,1277.0,1221.0,319.25,127.7,446.95,-390.95
766,2024-01-30,6,1003,2,1945.0,Card,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,3890.0,2442.0,486.25,194.5,1361.5,86.5
767,2024-03-03,3,1005,5,1904.0,UPI,Absolut,Gin,750,1329.0,679,679,30.0,12.0,9520.0,6645.0,571.2,228.48,3998.4000000000005,-1123.4000000000005
768,2024-01-04,1,1012,3,357.0,Card,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,1071.0,1407.0,71.4,53.55,374.85,-710.85
769,2024-03-17,5,1012,2,1429.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,2858.0,938.0,285.8,214.35,1000.3,919.7
770,2024-02-28,10,1020,1,1653.0,UPI,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,1653.0,537.0,495.9,165.3,661.2,454.79999999999995
771,2024-03-27,4,1013,10,1067.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,10670.0,10150.0,320.1,160.05,4801.5,-4281.5
772,2024-01-08,7,1020,3,982.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,2946.0,1611.0,294.6,98.2,1178.4,156.5999999999999
773,2024-03-22,6,1009,1,2308.0,Cash,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,2308.0,361.0,692.4,346.2,1038.6,908.4000000000001
774,2024-01-12,10,1007,1,2090.0,Cash,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,2090.0,601.0,522.5,313.5,836.0,653.0
775,2024-01-31,7,1004,1,1777.0,UPI,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,1777.0,765.0,355.4,177.7,533.0999999999999,478.9000000000001
776,2024-03-18,5,1019,8,1185.0,Card,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,9480.0,7352.0,237.0,177.75,3318.0,-1190.0
777,2024-02-03,4,1019,3,696.0,Cash,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,2088.0,2757.0,139.2,104.4,730.8,-1399.8
778,2024-03-22,7,1006,11,1838.0,Cash,Bacardi,Gin,375,902.0,792,792,20.0,15.0,20218.0,9922.0,367.6,275.7,7076.299999999999,3219.7000000000007
779,2024-03-15,7,1013,1,2373.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,2373.0,1015.0,711.9,355.95,1067.85,290.1500000000001
780,2024-03-16,6,1011,7,612.0,Card,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,4284.0,8365.0,153.0,61.2,1499.3999999999999,-5580.4
781,2024-02-18,8,1013,10,2473.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,24730.0,10150.0,741.9,370.95,11128.5,3451.5
782,2024-03-19,4,1013,3,1888.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,5664.0,3045.0,566.4,283.2,2548.7999999999997,70.20000000000027
783,2024-02-26,10,1020,8,1521.0,UPI,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,12168.0,4296.0,456.3,152.1,4867.2,3004.8
784,2024-01-26,5,1015,4,1110.0,UPI,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,4440.0,2620.0,333.0,133.2,1864.8,-44.799999999999955
785,2024-01-18,4,1013,4,2332.0,UPI,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,9328.0,4060.0,699.6,349.8,4197.6,1070.3999999999996
786,2024-03-26,1,1011,5,1807.0,Card,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,9035.0,5975.0,451.75,180.7,3162.25,-102.25
787,2024-02-07,8,1019,6,749.0,Cash,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,4494.0,5514.0,149.8,112.35,1572.8999999999999,-2592.8999999999996
788,2024-03-21,1,1008,7,2194.0,Cash,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,15358.0,6503.0,438.8,263.28,4914.5599999999995,3940.4400000000005
789,2024-03-27,5,1020,4,1677.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,6708.0,2148.0,503.1,167.7,2683.2,1876.8000000000002
790,2024-03-28,6,1008,8,896.0,Cash,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,7168.0,7432.0,179.2,107.52,2293.7599999999998,-2557.7599999999998
791,2024-02-19,6,1010,6,2447.0,Cash,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,14682.0,2406.0,734.1,367.05,6606.900000000001,5669.099999999999
792,2024-01-08,5,1016,1,915.0,Card,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,915.0,1475.0,274.5,91.5,366.0,-926.0
793,2024-02-10,3,1019,1,1247.0,UPI,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,1247.0,919.0,249.4,187.05,436.45000000000005,-108.45000000000005
794,2024-01-06,5,1011,9,1881.0,Cash,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,16929.0,10755.0,470.25,188.1,5925.150000000001,248.84999999999945
795,2024-03-09,8,1013,10,855.0,UPI,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,8550.0,10150.0,256.5,128.25,3847.5,-5447.5
796,2024-02-13,2,1009,6,577.0,Card,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,3462.0,2166.0,173.1,86.55,1557.8999999999999,-261.89999999999986
797,2024-03-04,6,1020,10,2313.0,Card,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,23130.0,5370.0,693.9,231.3,9252.0,8508.0
798,2024-01-29,9,1019,8,790.0,Cash,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,6320.0,7352.0,158.0,118.5,2212.0,-3244.0
799,2024-01-28,8,1016,7,554.0,Card,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,3878.0,10325.0,166.2,55.4,1551.2,-7998.2
800,2024-01-11,8,1007,6,1191.0,UPI,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,7146.0,3606.0,297.75,178.65,2858.3999999999996,681.6000000000004
801,2024-03-05,8,1019,4,841.0,Cash,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,3364.0,3676.0,168.2,126.15,1177.4,-1489.4
802,2024-01-19,7,1012,7,1587.0,Cash,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,11109.0,3283.0,317.4,238.05,3888.1500000000005,3937.8499999999995
